"ref_yy","metcode","full_ct","censustr","date_pbi","metro","stcan_cmacode","total_starts","starts_no_accsuite","starts_accsuite","num_structures","unitsperstructure","avgstorycount","avgpermit_to_start_time"
"2009","1060","4620689.01","0689.01","September 30, 2009","MONTRÉAL","462",113,NA,NA,60,1.88333333333333,0,0
"2009","2270","5350476.00","0476.00","March 31, 2009","TORONTO","535",7,NA,NA,7,1,0,2
"2009","2440","9350125.02","0125.02","March 31, 2009","VICTORIA","935",1,NA,NA,1,1,0,3
"2009","2440","9350156.01","0156.01","December 31, 2009","VICTORIA","935",6,NA,NA,5,1.2,0,0.8
"2009","0140","8250055.00","0055.00","June 30, 2009","CALGARY","825",10,NA,NA,10,1,0,0.6
"2009","0580","2050002.00","0002.00","June 30, 2009","HALIFAX","205",39,NA,NA,25,1.56,0,0.56
"2009","1265","5050190.01","0190.01","September 30, 2009","OTTAWA","505",26,NA,NA,26,1,0,2.76923076923077
"2009","1400","4210850.02","0850.02","September 30, 2009","QUÉBEC","421",1,NA,NA,1,1,0,1
"2009","2270","5350180.00","0180.00","September 30, 2009","TORONTO","535",1,NA,NA,1,1,0,2
"2009","2270","5350301.04","0301.04","December 31, 2009","TORONTO","535",478,NA,NA,4,119.5,0,NA
"2009","2270","5350455.00","0455.00","March 31, 2009","TORONTO","535",5,NA,NA,4,1.25,0,2
"2009","2440","9350160.03","0160.03","December 31, 2009","VICTORIA","935",7,NA,NA,7,1,0,1.85714285714286
"2009","0140","8250001.21","0001.21","December 31, 2009","CALGARY","825",160,NA,NA,138,1.15942028985507,0,0.764705882352941
"2009","1060","4620245.00","0245.00","March 31, 2009","MONTRÉAL","462",6,NA,NA,2,3,0,0
"2009","1060","4620901.03","0901.03","June 30, 2009","MONTRÉAL","462",221,NA,NA,107,2.06542056074766,0,0
"2009","1265","5050151.01","0151.01","December 31, 2009","OTTAWA","505",266,NA,NA,156,1.70512820512821,0,0.487179487179487
"2009","2270","5350288.00","0288.00","September 30, 2009","TORONTO","535",3,NA,NA,3,1,0,5.33333333333333
"2009","2270","5350338.00","0338.00","June 30, 2009","TORONTO","535",8,NA,NA,2,4,0,1
"2009","2270","5350411.11","0411.11","September 30, 2009","TORONTO","535",1,NA,NA,1,1,0,7
"2009","2270","5350805.08","0805.08","December 31, 2009","TORONTO","535",243,NA,NA,96,2.53125,0,0.40625
"2009","2410","9330140.04","0140.04","June 30, 2009","VANCOUVER","933",54,NA,NA,10,5.4,0,4.9
"2009","0140","8250206.02","0206.02","December 31, 2009","CALGARY","825",1,NA,NA,1,1,0,0
"2009","0340","8350034.00","0034.00","March 31, 2009","EDMONTON","835",2,NA,NA,2,1,0,0
"2009","1400","4210110.00","0110.00","June 30, 2009","QUÉBEC","421",3,NA,NA,2,1.5,0,0
"2009","1400","4210260.01","0260.01","March 31, 2009","QUÉBEC","421",9,NA,NA,2,4.5,1.5,1
"2009","2270","5350213.00","0213.00","June 30, 2009","TORONTO","535",4,NA,NA,4,1,0,0.5
"2009","2270","5350804.07","0804.07","December 31, 2009","TORONTO","535",8,NA,NA,1,8,0,NA
"2009","2410","9330182.04","0182.04","December 31, 2009","VANCOUVER","933",8,NA,NA,8,1,0,1.125
"2009","0140","8250021.00","0021.00","June 30, 2009","CALGARY","825",71,NA,NA,11,6.45454545454545,0,1.81818181818182
"2009","0580","2050104.02","0104.02","September 30, 2009","HALIFAX","205",144,NA,NA,62,2.32258064516129,0,0.32258064516129
"2009","1060","4620834.00","0834.00","December 31, 2009","MONTRÉAL","462",1,NA,NA,1,1,0,0
"2009","1265","5050017.00","0017.00","September 30, 2009","OTTAWA","505",8,NA,NA,5,1.6,0,2.6
"2009","1265","5050200.01","0200.01","September 30, 2009","OTTAWA","505",10,NA,NA,10,1,0,0.7
"2009","1400","4210190.00","0190.00","June 30, 2009","QUÉBEC","421",40,NA,NA,36,1.11111111111111,0,1.08333333333333
"2009","2270","5350101.00","0101.00","March 31, 2009","TORONTO","535",643,NA,NA,2,321.5,20,2
"2009","2270","5350451.07","0451.07","March 31, 2009","TORONTO","535",117,NA,NA,44,2.65909090909091,0,4
"2009","2270","5350528.38","0528.38","September 30, 2009","TORONTO","535",42,NA,NA,28,1.5,0,8.28571428571429
"2009","2410","9330183.01","0183.01","December 31, 2009","VANCOUVER","933",2,NA,NA,2,1,0,0.5
"2009","2410","9330186.01","0186.01","December 31, 2009","VANCOUVER","933",14,NA,NA,14,1,0,1.14285714285714
"2009","2410","9330502.03","0502.03","December 31, 2009","VANCOUVER","933",1,NA,NA,1,1,0,0
"2009","0610","5370054.00","0054.00","June 30, 2009","HAMILTON","537",1,NA,NA,1,1,0,0
"2009","1265","5050141.06","0141.06","December 31, 2009","OTTAWA","505",327,NA,NA,146,2.23972602739726,0,1.03424657534247
"2009","1400","4210113.02","0113.02","September 30, 2009","QUÉBEC","421",5,NA,NA,5,1,0,0
"2009","2270","5350400.12","0400.12","June 30, 2009","TORONTO","535",1,NA,NA,1,1,0,0
"2009","2270","5350527.04","0527.04","March 31, 2009","TORONTO","535",104,NA,NA,26,4,0,0
"2009","2270","5350613.03","0613.03","June 30, 2009","TORONTO","535",2,NA,NA,2,1,0,4
"2009","0140","8250014.00","0014.00","March 31, 2009","CALGARY","825",2,NA,NA,2,1,0,1
"2009","0580","2050123.05","0123.05","December 31, 2009","HALIFAX","205",51,NA,NA,27,1.88888888888889,0,0.925925925925926
"2009","0610","5370001.02","0001.02","December 31, 2009","HAMILTON","537",11,NA,NA,11,1,0,10.1818181818182
"2009","1060","4620879.02","0879.02","December 31, 2009","MONTRÉAL","462",4,NA,NA,1,4,0,0
"2009","1400","4210230.02","0230.02","September 30, 2009","QUÉBEC","421",64,NA,NA,49,1.30612244897959,0.26530612244898,0.326530612244898
"2009","2270","5350296.00","0296.00","March 31, 2009","TORONTO","535",461,NA,NA,2,230.5,16,2
"2009","2270","5350400.02","0400.02","September 30, 2009","TORONTO","535",4,NA,NA,2,2,0,2
"2009","2410","9330036.01","0036.01","September 30, 2009","VANCOUVER","933",6,NA,NA,5,1.2,0.4,0.2
"2009","2410","9330183.07","0183.07","June 30, 2009","VANCOUVER","933",3,NA,NA,3,1,0,0.666666666666667
"2009","2440","9350128.00","0128.00","December 31, 2009","VICTORIA","935",6,NA,NA,6,1,0,0.333333333333333
"2009","2440","9350171.00","0171.00","June 30, 2009","VICTORIA","935",20,NA,NA,8,2.5,0,1.5
"2009","0140","8250029.00","0029.00","March 31, 2009","CALGARY","825",11,NA,NA,10,1.1,0,0.666666666666667
"2009","1060","4620401.00","0401.00","December 31, 2009","MONTRÉAL","462",3,NA,NA,3,1,0,0
"2009","1265","5050002.05","0002.05","June 30, 2009","OTTAWA","505",1,NA,NA,1,1,0,0
"2009","1265","5050171.05","0171.05","June 30, 2009","OTTAWA","505",94,NA,NA,54,1.74074074074074,0,1.7962962962963
"2009","1400","4210340.03","0340.03","September 30, 2009","QUÉBEC","421",7,NA,NA,4,1.75,1,0.5
"2009","2270","5350341.02","0341.02","December 31, 2009","TORONTO","535",2,NA,NA,2,1,0,1.5
"2009","2410","9330015.01","0015.01","September 30, 2009","VANCOUVER","933",5,NA,NA,5,1,0,0.2
"2009","2410","9330181.06","0181.06","September 30, 2009","VANCOUVER","933",4,NA,NA,4,1,0,1.25
"2009","2680","6020500.02","0500.02","December 31, 2009","WINNIPEG","602",2,NA,NA,2,1,0,2
"2009","0340","8350006.18","0006.18","December 31, 2009","EDMONTON","835",2,NA,NA,2,1,0,0
"2009","0340","8350054.00","0054.00","March 31, 2009","EDMONTON","835",29,NA,NA,2,14.5,0,0
"2009","0340","8350161.00","0161.00","September 30, 2009","EDMONTON","835",40,NA,NA,38,1.05263157894737,0,0.631578947368421
"2009","0580","2050027.00","0027.00","September 30, 2009","HALIFAX","205",239,NA,NA,51,4.68627450980392,0.0784313725490196,0.568627450980392
"2009","1060","4620470.01","0470.01","June 30, 2009","MONTRÉAL","462",79,NA,NA,48,1.64583333333333,0,0
"2009","1060","4620884.01","0884.01","September 30, 2009","MONTRÉAL","462",225,NA,NA,1,225,25,0
"2009","2270","5350193.00","0193.00","June 30, 2009","TORONTO","535",2,NA,NA,2,1,0,0
"2009","2270","5350637.00","0637.00","March 31, 2009","TORONTO","535",21,NA,NA,14,1.5,0,2.14285714285714
"2009","2270","5350805.12","0805.12","September 30, 2009","TORONTO","535",181,NA,NA,149,1.21476510067114,0,0.194630872483221
"2009","2410","9330184.01","0184.01","December 31, 2009","VANCOUVER","933",220,NA,NA,207,1.06280193236715,0.106280193236715,1.35265700483092
"2009","2410","9330187.06","0187.06","December 31, 2009","VANCOUVER","933",7,NA,NA,7,1,0,0
"2009","2680","6020034.00","0034.00","December 31, 2009","WINNIPEG","602",10,NA,NA,10,1,0,0.7
"2009","2680","6020539.01","0539.01","December 31, 2009","WINNIPEG","602",39,NA,NA,39,1,0,0.692307692307692
"2009","0140","8250076.11","0076.11","December 31, 2009","CALGARY","825",107,NA,NA,36,2.97222222222222,0,0.228571428571429
"2009","0610","5370120.01","0120.01","December 31, 2009","HAMILTON","537",75,NA,NA,56,1.33928571428571,0,2.46428571428571
"2009","1060","4620287.01","0287.01","December 31, 2009","MONTRÉAL","462",102,NA,NA,2,51,3,0
"2009","1060","4620756.03","0756.03","September 30, 2009","MONTRÉAL","462",483,NA,NA,56,8.625,0,0
"2009","1265","5050139.00","0139.00","September 30, 2009","OTTAWA","505",2,NA,NA,2,1,0,1
"2009","1400","4210113.01","0113.01","June 30, 2009","QUÉBEC","421",66,NA,NA,8,8.25,0.75,0.25
"2009","2270","5350336.00","0336.00","December 31, 2009","TORONTO","535",3,NA,NA,3,1,0,0.666666666666667
"2009","0340","8350066.01","0066.01","September 30, 2009","EDMONTON","835",2,NA,NA,1,2,0,1
"2009","1060","4620047.00","0047.00","December 31, 2009","MONTRÉAL","462",12,NA,NA,1,12,3,0
"2009","1060","4620249.00","0249.00","September 30, 2009","MONTRÉAL","462",2,NA,NA,2,1,0,0
"2009","1060","4620701.00","0701.00","December 31, 2009","MONTRÉAL","462",56,NA,NA,17,3.29411764705882,0,0
"2009","1060","4620855.02","0855.02","June 30, 2009","MONTRÉAL","462",81,NA,NA,66,1.22727272727273,0.0303030303030303,0
"2009","1265","5050120.01","0120.01","December 31, 2009","OTTAWA","505",12,NA,NA,12,1,0,0.916666666666667
"2009","2270","5350273.02","0273.02","June 30, 2009","TORONTO","535",3,NA,NA,3,1,0,2.66666666666667
"2009","2270","5350276.02","0276.02","December 31, 2009","TORONTO","535",93,NA,NA,15,6.2,0,1.85714285714286
"2009","2270","5350361.02","0361.02","June 30, 2009","TORONTO","535",47,NA,NA,47,1,0,7.34042553191489
"2009","2270","5350401.09","0401.09","December 31, 2009","TORONTO","535",1,NA,NA,1,1,0,0
"2009","2270","5350402.06","0402.06","December 31, 2009","TORONTO","535",2,NA,NA,2,1,0,1.5
"2009","2410","9330047.02","0047.02","March 31, 2009","VANCOUVER","933",33,NA,NA,2,16.5,3,2.5
"2009","2410","9330233.00","0233.00","March 31, 2009","VANCOUVER","933",9,NA,NA,9,1,0,0.333333333333333
"2009","0140","8250038.29","0038.29","September 30, 2009","CALGARY","825",79,NA,NA,79,1,0,0.721518987341772
"2009","1490","7050100.12","0100.12","June 30, 2009","REGINA","705",19,NA,NA,19,1,0,0.615384615384615
"2009","1490","7050101.00","0101.00","September 30, 2009","REGINA","705",97,NA,NA,96,1.01041666666667,0,0.0266666666666667
"2009","2440","9350101.00","0101.00","June 30, 2009","VICTORIA","935",1,NA,NA,1,1,0,1
"2009","2440","9350121.03","0121.03","December 31, 2009","VICTORIA","935",3,NA,NA,3,1,0,0
"2009","0140","8250028.00","0028.00","December 31, 2009","CALGARY","825",10,NA,NA,10,1,0,1.8
"2009","0340","8350104.14","0104.14","December 31, 2009","EDMONTON","835",10,NA,NA,10,1,0,0.9
"2009","1060","4620381.00","0381.00","March 31, 2009","MONTRÉAL","462",24,NA,NA,1,24,0,0
"2009","1060","4620758.01","0758.01","September 30, 2009","MONTRÉAL","462",119,NA,NA,90,1.32222222222222,0,0
"2009","1060","4620786.00","0786.00","December 31, 2009","MONTRÉAL","462",2,NA,NA,2,1,0,0
"2009","2270","5350183.00","0183.00","June 30, 2009","TORONTO","535",47,NA,NA,3,15.6666666666667,0,2
"2009","2270","5350310.01","0310.01","December 31, 2009","TORONTO","535",5,NA,NA,5,1,0,0
"2009","2410","9330404.01","0404.01","September 30, 2009","VANCOUVER","933",7,NA,NA,7,1,0,1
"2009","2680","6020123.00","0123.00","June 30, 2009","WINNIPEG","602",3,NA,NA,2,1.5,0,1
"2009","1060","4620652.07","0652.07","September 30, 2009","MONTRÉAL","462",34,NA,NA,19,1.78947368421053,0,0
"2009","1060","4620993.00","0993.00","September 30, 2009","MONTRÉAL","462",25,NA,NA,23,1.08695652173913,0,0.391304347826087
"2009","1400","4210230.01","0230.01","December 31, 2009","QUÉBEC","421",5,NA,NA,3,1.66666666666667,1,0
"2009","1400","4210845.02","0845.02","March 31, 2009","QUÉBEC","421",23,NA,NA,20,1.15,0,0.5
"2009","2270","5350801.01","0801.01","September 30, 2009","TORONTO","535",3,NA,NA,3,1,0,0.666666666666667
"2009","2410","9330238.02","0238.02","June 30, 2009","VANCOUVER","933",8,NA,NA,7,1.14285714285714,0,0
"2009","2410","9330503.06","0503.06","March 31, 2009","VANCOUVER","933",197,NA,NA,5,39.4,1.6,2.2
"2009","1060","4620735.01","0735.01","September 30, 2009","MONTRÉAL","462",30,NA,NA,20,1.5,0,0
"2009","1060","4620859.00","0859.00","December 31, 2009","MONTRÉAL","462",29,NA,NA,14,2.07142857142857,0,0
"2009","1265","5050180.02","0180.02","September 30, 2009","OTTAWA","505",155,NA,NA,131,1.18320610687023,0,0.847328244274809
"2009","1400","4210220.02","0220.02","December 31, 2009","QUÉBEC","421",29,NA,NA,23,1.26086956521739,0,0.826086956521739
"2009","1700","7250103.00","0103.00","September 30, 2009","SASKATOON","725",18,NA,NA,17,1.05882352941176,0,1
"2009","2270","5350054.00","0054.00","December 31, 2009","TORONTO","535",1,NA,NA,1,1,0,1
"2009","2270","5350308.01","0308.01","December 31, 2009","TORONTO","535",31,NA,NA,8,3.875,0,1
"2009","2270","5350410.03","0410.03","March 31, 2009","TORONTO","535",2,NA,NA,2,1,0,7.5
"2009","2270","5350585.03","0585.03","December 31, 2009","TORONTO","535",1,NA,NA,1,1,0,0
"2009","2410","9330012.00","0012.00","December 31, 2009","VANCOUVER","933",12,NA,NA,11,1.09090909090909,0.181818181818182,1.09090909090909
"2009","2440","9350011.00","0011.00","December 31, 2009","VICTORIA","935",28,NA,NA,3,9.33333333333333,1.33333333333333,0
"2009","2440","9350122.00","0122.00","June 30, 2009","VICTORIA","935",2,NA,NA,2,1,0,0
"2009","2680","6020142.02","0142.02","December 31, 2009","WINNIPEG","602",4,NA,NA,1,4,0,20
"2009","0340","8350032.02","0032.02","March 31, 2009","EDMONTON","835",14,NA,NA,1,14,0,0
"2009","1265","5050125.03","0125.03","March 31, 2009","OTTAWA","505",146,NA,NA,102,1.43137254901961,0,3.68627450980392
"2009","1265","5050126.03","0126.03","September 30, 2009","OTTAWA","505",270,NA,NA,142,1.90140845070423,0,1.19718309859155
"2009","2270","5350028.00","0028.00","June 30, 2009","TORONTO","535",44,NA,NA,1,44,44,2
"2009","2270","5350319.00","0319.00","December 31, 2009","TORONTO","535",2,NA,NA,2,1,0,0
"2009","2410","9330209.00","0209.00","September 30, 2009","VANCOUVER","933",1,NA,NA,1,1,0,0
"2009","2680","6020006.00","0006.00","June 30, 2009","WINNIPEG","602",18,NA,NA,1,18,0,0
"2009","0340","8350030.00","0030.00","March 31, 2009","EDMONTON","835",25,NA,NA,1,25,0,NA
"2009","1060","4620831.07","0831.07","December 31, 2009","MONTRÉAL","462",11,NA,NA,11,1,0,0
"2009","1490","7050008.01","0008.01","September 30, 2009","REGINA","705",3,NA,NA,2,1.5,0,1
"2009","2270","5350209.00","0209.00","June 30, 2009","TORONTO","535",232,NA,NA,2,116,0,1
"2009","2270","5350576.19","0576.19","March 31, 2009","TORONTO","535",67,NA,NA,40,1.675,0,3.6
"2009","2270","5350831.02","0831.02","December 31, 2009","TORONTO","535",19,NA,NA,10,1.9,0,0.4
"2009","2410","9330410.02","0410.02","December 31, 2009","VANCOUVER","933",2,NA,NA,2,1,0,0
"2009","2680","6020045.00","0045.00","December 31, 2009","WINNIPEG","602",2,NA,NA,2,1,0,2
"2009","2680","6020121.00","0121.00","September 30, 2009","WINNIPEG","602",21,NA,NA,5,4.2,0,0
"2009","0340","8350023.00","0023.00","September 30, 2009","EDMONTON","835",4,NA,NA,4,1,0,0
"2009","1060","4620220.00","0220.00","December 31, 2009","MONTRÉAL","462",30,NA,NA,4,7.5,0,0
"2009","1060","4620612.00","0612.00","September 30, 2009","MONTRÉAL","462",24,NA,NA,1,24,0,0
"2009","1060","4620689.03","0689.03","June 30, 2009","MONTRÉAL","462",12,NA,NA,9,1.33333333333333,0,0
"2009","1060","4620900.00","0900.00","June 30, 2009","MONTRÉAL","462",3,NA,NA,2,1.5,0,0
"2009","1400","4210010.00","0010.00","December 31, 2009","QUÉBEC","421",8,NA,NA,2,4,1.5,0.5
"2009","1400","4210520.00","0520.00","June 30, 2009","QUÉBEC","421",183,NA,NA,124,1.4758064516129,0.0161290322580645,0.544642857142857
"2009","2270","5350274.01","0274.01","September 30, 2009","TORONTO","535",7,NA,NA,7,1,0,0.714285714285714
"2009","2270","5350412.01","0412.01","June 30, 2009","TORONTO","535",22,NA,NA,16,1.375,0,10.6875
"2009","2270","5350521.01","0521.01","March 31, 2009","TORONTO","535",880,NA,NA,2,440,0,0
"2009","2410","9330110.02","0110.02","June 30, 2009","VANCOUVER","933",53,NA,NA,31,1.70967741935484,0,2.83870967741935
"2009","2410","9330163.01","0163.01","June 30, 2009","VANCOUVER","933",128,NA,NA,66,1.93939393939394,0,1.03030303030303
"2009","2680","6020110.05","0110.05","March 31, 2009","WINNIPEG","602",166,NA,NA,158,1.05063291139241,0,0.636942675159236
"2009","0340","8350017.00","0017.00","June 30, 2009","EDMONTON","835",83,NA,NA,4,20.75,0,0.333333333333333
"2009","0340","8350165.01","0165.01","June 30, 2009","EDMONTON","835",17,NA,NA,17,1,0,0.882352941176471
"2009","1060","4620511.02","0511.02","June 30, 2009","MONTRÉAL","462",10,NA,NA,1,10,0,0
"2009","1060","4620611.01","0611.01","September 30, 2009","MONTRÉAL","462",3,NA,NA,1,3,0,NA
"2009","1060","4620886.03","0886.03","September 30, 2009","MONTRÉAL","462",3,NA,NA,1,3,2,0
"2009","2270","5350122.00","0122.00","September 30, 2009","TORONTO","535",2,NA,NA,1,2,0,8
"2009","2270","5350333.00","0333.00","September 30, 2009","TORONTO","535",1,NA,NA,1,1,0,0
"2009","2410","9330185.15","0185.15","September 30, 2009","VANCOUVER","933",5,NA,NA,5,1,0,0.6
"2009","2680","6020048.00","0048.00","March 31, 2009","WINNIPEG","602",2,NA,NA,2,1,0,2
"2009","2680","6020537.02","0537.02","December 31, 2009","WINNIPEG","602",1,NA,NA,1,1,0,0
"2009","1265","5050023.02","0023.02","September 30, 2009","OTTAWA","505",19,NA,NA,5,3.8,0,3.4
"2009","1400","4210600.01","0600.01","June 30, 2009","QUÉBEC","421",10,NA,NA,10,1,0,0.4
"2009","1490","7050010.00","0010.00","June 30, 2009","REGINA","705",5,NA,NA,5,1,0,0.8
"2009","2270","5350268.00","0268.00","December 31, 2009","TORONTO","535",4,NA,NA,4,1,0,1.33333333333333
"2009","2410","9330038.00","0038.00","March 31, 2009","VANCOUVER","933",12,NA,NA,1,12,3,5
"2009","2410","9330186.02","0186.02","June 30, 2009","VANCOUVER","933",9,NA,NA,9,1,0,1.11111111111111
"2009","2410","9330403.03","0403.03","June 30, 2009","VANCOUVER","933",2,NA,NA,2,1,0,0
"2009","0140","8250061.00","0061.00","September 30, 2009","CALGARY","825",10,NA,NA,5,2,0,0.8
"2009","0340","8350104.09","0104.09","September 30, 2009","EDMONTON","835",413,NA,NA,267,1.54681647940075,0,0.520661157024793
"2009","0610","5370201.00","0201.00","June 30, 2009","HAMILTON","537",24,NA,NA,7,3.42857142857143,0,11.4285714285714
"2009","1060","4620074.00","0074.00","September 30, 2009","MONTRÉAL","462",6,NA,NA,1,6,0,0
"2009","1060","4620452.00","0452.00","December 31, 2009","MONTRÉAL","462",2,NA,NA,2,1,0,0
"2009","1060","4620734.02","0734.02","June 30, 2009","MONTRÉAL","462",5,NA,NA,5,1,0,0
"2009","1265","5050020.01","0020.01","September 30, 2009","OTTAWA","505",2,NA,NA,2,1,0,0
"2009","2270","5350053.00","0053.00","September 30, 2009","TORONTO","535",84,NA,NA,1,84,4,NA
"2009","2270","5350231.00","0231.00","September 30, 2009","TORONTO","535",4,NA,NA,4,1,0,0.5
"2009","2270","5350277.00","0277.00","December 31, 2009","TORONTO","535",14,NA,NA,14,1,0,0.928571428571429
"2009","2270","5350424.02","0424.02","September 30, 2009","TORONTO","535",396,NA,NA,346,1.14450867052023,0,1.15317919075145
"2009","2410","9330034.01","0034.01","March 31, 2009","VANCOUVER","933",14,NA,NA,9,1.55555555555556,0.444444444444444,2.55555555555556
"2009","2410","9330184.10","0184.10","June 30, 2009","VANCOUVER","933",2,NA,NA,2,1,0,0
"2009","2410","9330230.02","0230.02","March 31, 2009","VANCOUVER","933",235,NA,NA,10,23.5,3.2,0.2
"2009","2410","9330284.02","0284.02","September 30, 2009","VANCOUVER","933",33,NA,NA,6,5.5,0,1.16666666666667
"2009","0340","8350140.06","0140.06","December 31, 2009","EDMONTON","835",74,NA,NA,46,1.60869565217391,0.0434782608695652,3.17391304347826
"2009","1060","4620751.02","0751.02","June 30, 2009","MONTRÉAL","462",37,NA,NA,37,1,0,0
"2009","1265","5050026.00","0026.00","September 30, 2009","OTTAWA","505",1,NA,NA,1,1,0,1
"2009","2410","9330037.02","0037.02","March 31, 2009","VANCOUVER","933",6,NA,NA,3,2,0,0.666666666666667
"2009","2410","9330121.00","0121.00","December 31, 2009","VANCOUVER","933",30,NA,NA,7,4.28571428571429,0.571428571428571,0.714285714285714
"2009","2410","9330192.00","0192.00","March 31, 2009","VANCOUVER","933",20,NA,NA,6,3.33333333333333,0,4.33333333333333
"2009","2410","9330221.04","0221.04","June 30, 2009","VANCOUVER","933",10,NA,NA,7,1.42857142857143,0,0.142857142857143
