"","reference_period_qq","metcode","date_pbi","metro","underconstr","num_structures","unitsperstructure","avgstorycount","ref_yy","ref_qq","population","underconstr_per_10kpop"
"601","1992-4","0580","December 31, 1992",NA,1246,476,2.61764705882353,0,1992,4,"342512.01900000003",36.3782854580645
"602","1992-4","1490","December 31, 1992","REGINA",295,185,1.59459459459459,0.0432432432432432,1992,4,"198087.61000000002",14.892400387889
"603","1993-1","0580","March 31, 1993",NA,916,362,2.53038674033149,0,1993,1,"343217.11699999997",26.6886456015537
"604","1993-1","1490","March 31, 1993","REGINA",247,178,1.3876404494382,0.0112359550561798,1993,1,"198316.174",12.4548590777069
"605","1993-2","0580","June 30, 1993",NA,887,429,2.06759906759907,0,1993,2,"343905.582",25.7919628649703
"606","1993-2","1490","June 30, 1993","REGINA",301,248,1.21370967741935,0.0120967741935484,1993,2,"198501.733",15.1635955742512
"607","1993-3","0580","September 30, 1993",NA,924,669,1.38116591928251,0,1993,3,"344531.766",26.8190074525668
"608","1993-3","1490","September 30, 1993","REGINA",185,145,1.27586206896552,0,1993,3,"198502.929",9.31976172502724
"609","1993-4","0580","December 31, 1993",NA,1129,537,2.1024208566108,0,1993,4,"345205.223",32.7051830267354
"610","1993-4","1490","December 31, 1993","REGINA",250,142,1.76056338028169,0,1993,4,"198659.02",12.5843769892754
"611","1994-1","0580","March 31, 1994",NA,845,362,2.33425414364641,0,1994,1,"345880.30600000004",24.4304166887143
"612","1994-1","1490","March 31, 1994","REGINA",246,149,1.6510067114094,0.0335570469798658,1994,1,"198828.649",12.3724624815008
"613","1994-2","0580","June 30, 1994",NA,1083,571,1.89667250437828,0,1994,2,"346557.016",31.2502690754932
"614","1994-2","1490","June 30, 1994","REGINA",258,168,1.53571428571429,0.0416666666666667,1994,2,"199011.81399999998",12.9640544857302
"615","1994-3","0580","September 30, 1994",NA,1050,582,1.80412371134021,0.00687285223367698,1994,3,"347102.16000000003",30.2504599798515
"616","1994-3","1490","September 30, 1994","REGINA",217,167,1.29940119760479,0.0239520958083832,1994,3,"199194.823",10.8938574171679
"617","1994-4","0580","December 31, 1994",NA,1062,418,2.54066985645933,0.00956937799043062,1994,4,"347835.397",30.5316827775294
"618","1994-4","1490","December 31, 1994","REGINA",186,150,1.24,0,1994,4,"199410.542",9.32749082042012
"619","1995-1","0580","March 31, 1995",NA,1028,376,2.73404255319149,0,1995,1,"348623.536",29.4873952514784
"620","1995-1","1490","March 31, 1995","REGINA",142,115,1.23478260869565,0,1995,1,"199645.27599999998",7.11261507635172
"621","1995-2","0580","June 30, 1995",NA,1247,513,2.4307992202729,0,1995,2,"349466.577",35.682954596256
"622","1995-2","1490","June 30, 1995","REGINA",202,146,1.38356164383562,0,1995,2,"199899.02599999998",10.1051017627269
"623","1995-3","0580","September 30, 1995",NA,1066,503,2.11928429423459,0,1995,3,"350471.245",30.4161900643233
"624","1995-3","1490","September 30, 1995","REGINA",181,142,1.27464788732394,0,1995,3,"200496.306",9.02759774536694
"625","1995-4","0580","December 31, 1995",NA,889,416,2.13701923076923,0,1995,4,"351381.39999999997",25.3001439461508
"626","1995-4","1490","December 31, 1995","REGINA",163,124,1.31451612903226,0,1995,4,"200658.281",8.12326305137639
"627","1996-1","0580","March 31, 1996",NA,718,343,2.0932944606414,0,1996,1,"352303.768",20.3801396753724
"628","1996-1","1490","March 31, 1996","REGINA",136,100,1.36,0,1996,1,"200709.46699999998",6.77596338791533
"629","1996-2","0580","June 30, 1996",NA,804,602,1.33554817275748,0,1996,2,"353238.348",22.7608356949965
"630","1996-2","1490","June 30, 1996","REGINA",206,167,1.23353293413174,0.0119760479041916,1996,2,"200649.86200000002",10.2666405023493
"631","1996-3","0580","September 30, 1996",NA,800,582,1.3745704467354,0,1996,3,"354251.776",22.5828084486442
"632","1996-3","1490","September 30, 1996","REGINA",287,197,1.45685279187817,0,1996,3,"200135.247",14.3403025854811
"633","1996-4","0580","December 31, 1996",NA,668,449,1.48775055679287,0,1996,4,"355184.127",18.8071467506767
"634","1996-4","1490","December 31, 1996","REGINA",204,151,1.35099337748344,0.0198675496688742,1996,4,"199991.75",10.2004207673567
"635","1997-1","0580","March 31, 1997",NA,758,513,1.4775828460039,0,1997,1,"356102.035",21.2860339312579
"636","1997-1","1490","March 31, 1997","REGINA",204,153,1.33333333333333,0.0196078431372549,1997,1,"199875.15099999998",10.2063712762373
"637","1997-2","0580","June 30, 1997",NA,747,496,1.50604838709677,0,1997,2,"357005.502",20.9240472714059
"638","1997-2","1490","June 30, 1997","REGINA",241,190,1.26842105263158,0.0157894736842105,1997,2,"199785.45",12.0629405194422
"639","1997-3","0580","September 30, 1997",NA,896,479,1.8705636743215,0,1997,3,"357810.594",25.0411814246059
"640","1997-3","1490","September 30, 1997","REGINA",387,204,1.89705882352941,0.0147058823529412,1997,3,"199718.26799999998",19.3772960218141
"641","1997-4","0580","December 31, 1997",NA,882,395,2.23291139240506,0,1997,4,"358718.75",24.5875076226152
"642","1997-4","1490","December 31, 1997","REGINA",337,154,2.18831168831169,0.0194805194805195,1997,4,"199684.114",16.87665549599
"643","1998-1","0580","March 31, 1998",NA,777,289,2.68858131487889,0,1998,1,"359646.03599999996",21.6045756722869
"644","1998-1","1490","March 31, 1998","REGINA",320,137,2.33576642335766,0.116788321167883,1998,1,"199678.609",16.0257526633712
"645","1998-2","0580","June 30, 1998",NA,676,257,2.63035019455253,0,1998,2,"360592.45399999997",18.7469258577441
"646","1998-2","1490","June 30, 1998","REGINA",363,189,1.92063492063492,0.0529100529100529,1998,2,"199701.754",18.1771062461474
"647","1998-3","0580","September 30, 1998",NA,833,395,2.10886075949367,0.020253164556962,1998,3,"361739.621",23.0276130023368
"648","1998-3","1490","September 30, 1998","REGINA",351,211,1.66350710900474,0.033175355450237,1998,3,"199961.381",17.55338947174
"649","1998-4","0580","December 31, 1998",NA,745,284,2.62323943661972,0.0352112676056338,1998,4,"362651.652",20.5431299124483
"650","1998-4","1490","December 31, 1998","REGINA",283,156,1.81410256410256,0.0448717948717949,1998,4,"199958.691",14.1529232155256
"651","1999-1","0580","March 31, 1999","HALIFAX",739,236,3.13135593220339,0.0550847457627119,1999,1,"363510.168",20.3295551281526
"652","1999-1","1490","March 31, 1999","REGINA",185,138,1.34057971014493,0.0217391304347826,1999,1,"199901.518",9.25455703643031
"653","1999-2","0580","June 30, 1999","HALIFAX",1174,449,2.61469933184855,0.0289532293986637,1999,2,"364315.16599999997",32.2248456711242
"654","1999-2","1490","June 30, 1999","REGINA",303,205,1.4780487804878,0.0146341463414634,1999,2,"199789.86000000002",15.1659348477445
"655","1999-3","0580","September 30, 1999","HALIFAX",1056,284,3.71830985915493,0.028169014084507,1999,3,"364890.81299999997",28.9401640813577
"656","1999-3","1490","September 30, 1999","REGINA",273,201,1.35820895522388,0,1999,3,"199582.278",13.6785691964093
"657","1999-4","0580","December 31, 1999","HALIFAX",825,320,2.578125,0,1999,4,"365659.113",22.5619975181639
"658","1999-4","1490","December 31, 1999","REGINA",332,204,1.62745098039216,0,1999,4,"199378.229",16.6517679319942
"659","2000-1","0580","March 31, 2000","HALIFAX",728,216,3.37037037037037,0.0185185185185185,2000,1,"366444.23",19.866597435577
"660","2000-1","1490","March 31, 2000","REGINA",307,187,1.64171122994652,0.0374331550802139,2000,1,"199136.27399999998",15.4165784984006
"661","2000-2","0580","June 30, 2000","HALIFAX",1013,409,2.47677261613692,0.019559902200489,2000,2,"367246.16500000004",27.5836781032145
"662","2000-2","1490","June 30, 2000","REGINA",325,242,1.34297520661157,0.00826446280991736,2000,2,"198856.41100000002",16.3434509536632
"663","2000-3","0580","September 30, 2000","HALIFAX",1417,337,4.20474777448071,0.0118694362017804,2000,3,"367814.62399999995",38.5248412526414
"664","2000-3","1490","September 30, 2000","REGINA",328,241,1.36099585062241,0.00829875518672199,2000,3,"198256.57",16.5442184337195
"665","2000-4","0580","December 31, 2000","HALIFAX",1182,214,5.52336448598131,0.0607476635514019,2000,4,"368750.313",32.0542100800874
"666","2000-4","1490","December 31, 2000","REGINA",231,144,1.60416666666667,0.0138888888888889,2000,4,"198013.721",11.6658582462576
"667","2001-1","0580","March 31, 2001","HALIFAX",1250,222,5.63063063063063,0.036036036036036,2001,1,"369802.936",33.8017867981448
"668","2001-1","1490","March 31, 2001","REGINA",208,139,1.49640287769784,0,2001,1,"197845.79299999998",10.5132384594096
"669","2001-2","0580","June 30, 2001","HALIFAX",1411,353,3.9971671388102,0.0226628895184136,2001,2,"370972.495",38.0351648442292
"670","2001-2","1490","June 30, 2001","REGINA",168,150,1.12,0,2001,2,"197752.787",8.49545549009127
"671","2001-3","0580","September 30, 2001","HALIFAX",1305,344,3.79360465116279,0,2001,3,"372793.561",35.0059694298207
"672","2001-3","1490","September 30, 2001","REGINA",192,174,1.10344827586207,0,2001,3,"197737.538",9.70984072836995
"673","2001-4","0580","December 31, 2001","HALIFAX",1260,314,4.01273885350319,0.0127388535031847,2001,4,"373983.162",33.6913564039014
"674","2001-4","1490","December 31, 2001","REGINA",330,149,2.21476510067114,0.0268456375838926,2001,4,"197793.239",16.6840889844571
"675","2002-1","0580","March 31, 2002","HALIFAX",985,351,2.80626780626781,0.0256410256410256,2002,1,"375075.869",26.2613535396488
"676","2002-1","1490","March 31, 2002","REGINA",355,145,2.44827586206897,0.0275862068965517,2002,1,"197922.72600000002",17.9362929752695
"677","2002-2","0580","June 30, 2002","HALIFAX",1314,648,2.02777777777778,0.0246913580246914,2002,2,"376071.683",34.9401473016515
"678","2002-2","1490","June 30, 2002","REGINA",343,199,1.72361809045226,0.0201005025125628,2002,2,"198126",17.3122154588494
"679","2002-3","0580","September 30, 2002","HALIFAX",1673,733,2.28240109140518,0.0218281036834925,2002,3,"376881.055",44.3906632558116
"680","2002-3","1490","September 30, 2002","REGINA",341,260,1.31153846153846,0,2002,3,"198591.13700000002",17.1709576344286
"681","2002-4","0580","December 31, 2002","HALIFAX",1975,690,2.86231884057971,0.0217391304347826,2002,4,"377718.902",52.2875606580049
"682","2002-4","1490","December 31, 2002","REGINA",386,266,1.45112781954887,0,2002,4,"198866.753",19.4099815166188
"683","2003-1","0580","March 31, 2003","HALIFAX",1914,518,3.69498069498069,0.0115830115830116,2003,1,"378495.674",50.568609669235
"684","2003-1","1490","March 31, 2003","REGINA",471,257,1.83268482490272,0,2003,1,"199140.92500000002",23.6515924589584
"685","2003-2","0580","June 30, 2003","HALIFAX",2122,687,3.08879184861718,0.00873362445414847,2003,2,"379211.37299999996",55.9582373074027
"686","2003-2","1490","June 30, 2003","REGINA",529,287,1.84320557491289,0,2003,2,"199413.652",26.5277725318425
"687","2003-3","0580","September 30, 2003","HALIFAX",1834,677,2.70901033973412,0,2003,3,"379939.292",48.2708695472328
"688","2003-3","1490","September 30, 2003","REGINA",487,264,1.84469696969697,0,2003,3,"199805.034",24.3737602727267
"689","2003-4","0580","December 31, 2003","HALIFAX",1900,401,4.73815461346633,0,2003,4,"380503.52400000003",49.933834515551
"690","2003-4","1490","December 31, 2003","REGINA",545,287,1.89895470383275,0,2003,4,"200026.833",27.2463444941909
"691","2004-1","0580","March 31, 2004","HALIFAX",1748,407,4.2948402948403,0.0122850122850123,2004,1,"380977.364",45.8819910360869
"692","2004-1","1490","March 31, 2004","REGINA",555,271,2.0479704797048,0,2004,1,"200199.14800000002",27.722395701704
"693","2004-2","0580","June 30, 2004","HALIFAX",1928,607,3.17627677100494,0.00823723228995058,2004,2,"381360.81200000003",50.555797536953
"694","2004-2","1490","June 30, 2004","REGINA",587,336,1.74702380952381,0,2004,2,"200321.979",29.3028255276971
"695","2004-3","0580","September 30, 2004","HALIFAX",2074,597,3.47403685092127,0.00837520938023451,2004,3,"381175.027",54.4106998908929
"696","2004-3","1490","September 30, 2004","REGINA",815,419,1.94510739856802,0,2004,3,"200206.307",40.7080082646947
"697","2004-4","0580","December 31, 2004","HALIFAX",1636,437,3.74370709382151,0.0068649885583524,2004,4,"381569.226",42.875575086341
"698","2004-4","1490","December 31, 2004","REGINA",861,456,1.88815789473684,0,2004,4,"200305.777",42.984281976051
"699","2005-1","0580","March 31, 2005","HALIFAX",1489,351,4.24216524216524,0.00854700854700855,2005,1,"382064.57",38.9724700199236
"700","2005-1","1490","March 31, 2005","REGINA",751,378,1.98677248677249,0,2005,1,"200431.371",37.469184402276
"701","2005-2","0580","June 30, 2005","HALIFAX",1989,567,3.50793650793651,0.00529100529100529,2005,2,"382661.059",51.9781136130708
"702","2005-2","1490","June 30, 2005","REGINA",858,445,1.92808988764045,0,2005,2,"200583.089",42.7752909917545
"703","2005-3","0580","September 30, 2005","HALIFAX",2224,592,3.75675675675676,0.00506756756756757,2005,3,"383775.07200000004",57.9506112371988
"704","2005-3","1490","September 30, 2005","REGINA",776,450,1.72444444444444,0,2005,3,"200616.91999999998",38.6806855573299
"705","2005-4","0580","December 31, 2005","HALIFAX",1839,410,4.48536585365854,0.0170731707317073,2005,4,"384407.296",47.839882830944
"706","2005-4","1490","December 31, 2005","REGINA",758,449,1.68819599109131,0,2005,4,"200878.489",37.7342543630941
"707","2006-1","0580","March 31, 2006","HALIFAX",1885,379,4.97361477572559,0.0184696569920844,2006,1,"384974.11199999996",48.9643313989903
"708","2006-1","1490","March 31, 2006","REGINA",741,441,1.68027210884354,0,2006,1,"201223.78399999999",36.8246727732742
"709","2006-2","0580","June 30, 2006","HALIFAX",2113,506,4.17588932806324,0.00790513833992095,2006,2,"385475.52",54.8154134405215
"710","2006-2","1490","June 30, 2006","REGINA",735,483,1.52173913043478,0,2006,2,"201652.807",36.4487859571427
"711","2006-3","0580","September 30, 2006","HALIFAX",2208,539,4.09647495361781,0,2006,3,"385470.96900000004",57.2805782424564
"712","2006-3","1490","September 30, 2006","REGINA",721,510,1.41372549019608,0,2006,3,"202237.063",35.6512297649418
"713","2006-4","0580","December 31, 2006","HALIFAX",2258,484,4.66528925619835,0,2006,4,"386017.781",58.4947147810271
"714","2006-4","1490","December 31, 2006","REGINA",711,539,1.3191094619666,0,2006,4,"202804.938",35.0583179587077
"715","2007-1","0580","March 31, 2007","HALIFAX",2340,442,5.29411764705882,0,2007,1,"386675.406",60.5158736162289
"716","2007-1","1490","March 31, 2007","REGINA",828,582,1.42268041237113,0,2007,1,"203427.93800000002",40.7023739285997
"717","2007-2","0580","June 30, 2007","HALIFAX",2530,569,4.44639718804921,0,2007,2,"387443.84400000004",65.299785741337
"718","2007-2","1490","June 30, 2007","REGINA",928,623,1.48956661316212,0.00481540930979133,2007,2,"204106.063",45.4665572575372
"719","2007-3","0580","September 30, 2007","HALIFAX",2719,669,4.06427503736921,0,2007,3,"388560.75",69.9761877647189
"720","2007-3","1490","September 30, 2007","REGINA",1151,736,1.56385869565217,0.00407608695652174,2007,3,"204749.938",56.2149132372387
"721","2007-4","0580","December 31, 2007","HALIFAX",2469,707,3.49222065063649,0,2007,4,"389455.75",63.3961624651838
"722","2007-4","1490","December 31, 2007","REGINA",1175,767,1.53194263363755,0.00391134289439374,2007,4,"205574.063",57.1570159607149
"723","2008-1","0580","March 31, 2008","HALIFAX",2233,695,3.21294964028777,0,2008,1,"390366.5",57.2026544285947
"724","2008-1","1490","March 31, 2008","REGINA",1209,784,1.54209183673469,0.0076530612244898,2008,1,"206489.063",58.5503165366197
"725","2008-2","0580","June 30, 2008","HALIFAX",2535,797,3.18067754077792,0,2008,2,"391293",64.7852121044844
"726","2008-2","1490","June 30, 2008","REGINA",1397,901,1.55049944506104,0.00665926748057714,2008,2,"207494.938",67.3269436577773
"727","2008-3","0580","September 30, 2008","HALIFAX",2619,857,3.05600933488915,0,2008,3,"392134.156",66.7883671933949
"728","2008-3","1490","September 30, 2008","REGINA",1422,943,1.50795334040297,0.0031813361611877,2008,3,"208876.844",68.0783936011595
"729","2008-4","0580","December 31, 2008","HALIFAX",1970,687,2.86754002911208,0,2008,4,"393132.594",50.1103197767418
"730","2008-4","1490","December 31, 2008","REGINA",1470,973,1.51079136690647,0.00308324768756423,2008,4,"209950.406",70.0165352383267
"731","2009-1","0580","March 31, 2009","HALIFAX",1828,523,3.49521988527725,0,2009,1,"394187.21900000004",46.3739033608799
"732","2009-1","1490","March 31, 2009","REGINA",1315,920,1.42934782608696,0,2009,1,"211000.781",62.3220442013435
"733","2009-2","0580","June 30, 2009","HALIFAX",1610,557,2.89048473967684,0,2009,2,"395298.03099999996",40.7287634579693
"734","2009-2","1490","June 30, 2009","REGINA",1245,801,1.55430711610487,0,2009,2,"212027.969",58.7186683847356
"735","2009-3","0580","September 30, 2009","HALIFAX",1911,720,2.65416666666667,0.00555555555555556,2009,3,"396753.938",48.1658735294015
"736","2009-3","1490","September 30, 2009","REGINA",1283,700,1.83285714285714,0,2009,3,"212948.844",60.2492117778296
"737","2009-4","0580","December 31, 2009","HALIFAX",1633,619,2.63812600969305,0.0436187399030695,2009,4,"397861.56299999997",41.044427304982
"738","2009-4","1490","December 31, 2009","REGINA",1175,668,1.75898203592814,0,2009,4,"213962.90600000002",54.9160610110614
"739","2010-1","0580","March 31, 2010","HALIFAX",1797,621,2.89371980676328,0.035426731078905,2010,1,"398909.81299999997",45.047776250117
"740","2010-1","1490","March 31, 2010","REGINA",1221,640,1.9078125,0.00625,2010,1,"214987.031",56.7941235487828
"741","2010-2","0580","June 30, 2010","HALIFAX",1987,622,3.19453376205788,0.0482315112540193,2010,2,"399898.68799999997",49.6875848714963
"742","2010-2","1490","June 30, 2010","REGINA",1213,642,1.88940809968847,0.0124610591900312,2010,2,"216021.219",56.1518912639781
"743","2010-3","0580","September 30, 2010","HALIFAX",1981,652,3.03834355828221,0.0398773006134969,2010,3,"400901",49.4136956505471
"744","2010-3","1490","September 30, 2010","REGINA",1273,672,1.89434523809524,0.025297619047619,2010,3,"216715.937",58.7404884763966
"745","2010-4","0580","December 31, 2010","HALIFAX",1981,658,3.01063829787234,0.0182370820668693,2010,4,"401742",49.3102538445072
"746","2010-4","1490","December 31, 2010","REGINA",1294,667,1.9400299850075,0.04047976011994,2010,4,"217910.062",59.3822969037566
